"oid","name","code","price","sale-price","orderable","ship-weight","taxable"
"belaibrvev7117","Bel Aire Bridal Veil V7245","BAV7245","129.00 ",,"Yes",,"Yes"
"belaibrvev7118","Bel Aire Bridal Veil V7250","BAV7250","233.00 ",,"Yes",,"Yes"
"belaibrvev7119","Bel Aire Bridal Veil V7251","BAV7251","184.00 ",,"Yes",,"Yes"
"belaibrvev712","Bel Aire Bridal Veil V7035","V7035","140.00 ",,"Yes",,"Yes"
"belaibrvev7120","Bel Aire Bridal Veil V7252","BAV7252","143.00 ",,"Yes",,"Yes"
"belaibrvev7122","Bel Aire Bridal Veil V7254","BAV7254",,"151.00 ","Yes",,"Yes"
"belaibrvev7124","Bel Aire Bridal Veil V7256","BAV7256","88.00 ",,"Yes",,"Yes"
"belaibrvev7125","Bel Aire Bridal Veil V7257","BAV7257","102.00 ",,"Yes",,"Yes"
"belaibrvev7126","Bel Aire Bridal Veil V7258C","BAV7258","620.00 ",,"Yes",,"Yes"
"belaibrvev7127","Bel Aire Bridal Veil V7261C","BAV7261C","437.00 ",,"Yes",,"Yes"
"belaibrvev7128","Bel Aire Bridal Veil V7262C","BAV7262C","538.00 ",,"Yes",,"Yes"
"belaibrvev7129","Bel Aire Bridal Veil V7263C","BAV7263C","437.00 ",,"Yes",,"Yes"
"belaibrvev713","Bel Aire Bridal Veil V7381","BAV7381","184.00 ",,"Yes",,"Yes"
"belaibrvev7130","Bel Aire Bridal Veil V7264C","BAV7264C","538.00 ",,"Yes",,"Yes"
"belaibrvev7135","Bel Aire Bridal Veil V7273","BAV7273","206.00 ",,"Yes",,"Yes"
"belaibrvev7136","Bel Aire Bridal Veil V7274","BAV7274","156.00 ",,"Yes",,"Yes"
"belaibrvev7137","Bel Aire Bridal Veil V7275","BAV7275","198.00 ",,"Yes",,"Yes"
"belaibrvev714","Bel Aire Bridal Veil V7382","BAV7382","170.00 ",,"Yes",,"Yes"
"belaibrvev7141","Bel Aire Bridal Veil V7281","BAV7281","233.00 ",,"Yes",,"Yes"
"belaibrvev7142","Bel Aire Bridal Veil V7287C","BAV7287C","530.00 ",,"Yes",,"Yes"
"belaibrvev7143","Bel Aire Bridal Veil V7300","BAV7300","217.00 ",,"Yes",,"Yes"
"belaibrvev7144","Bel Aire Bridal Veil V7301","BAV7301","198.00 ",,"Yes",,"Yes"
"belaibrvev7145","Bel Aire Bridal Veil V7302","BAV7302","107.00 ",,"Yes",,"Yes"
"belaibrvev7146","Bel Aire Bridal Veil V7303","BAV7303","189.00 ",,"Yes",,"Yes"
"belaibrvev7147","Bel Aire Bridal Veil V7304","BAV7304","187.00 ",,"Yes",,"Yes"
"belaibrvev7148","Bel Aire Bridal Veil V7305","BAV7305","217.00 ",,"Yes",,"Yes"
"belaibrvev715","Bel Aire Bridal Veil V7044","V7044","269.00 ",,"Yes",,"Yes"
"belaibrvev7150","Bel Aire Bridal Veil V7310","BAV7310","134.00 ",,"Yes",,"Yes"
"belaibrvev7151","Bel Aire Bridal Veil V7312","BAV7312","129.00 ",,"Yes",,"Yes"
"belaibrvev7154","Bel Aire Bridal Veil V7320","BAV7320","217.00 ",,"Yes",,"Yes"
"belaibrvev7155","Bel Aire Bridal Veil V7321","BAV7321","261.00 ",,"Yes",,"Yes"
"belaibrvev7156","Bel Aire Bridal Veil V7322","BAV7322","412.00 ",,"Yes",,"Yes"
"belaibrvev7157","Bel Aire Bridal Veil V7325C","BAV7325C","540.00 ",,"Yes",,"Yes"
"belaibrvev7158","Bel Aire Bridal Veil V7331","BAV7331","288.00 ",,"Yes",,"Yes"
"belaibrvev716","Bel Aire Bridal Veil V7383","BAV7383","184.00 ",,"Yes",,"Yes"
"belaibrvev7160","Bel Aire Bridal Veil V7333C","BAV7333C","244.00 ",,"Yes",,"Yes"
"belaibrvev7162","Bel Aire Bridal Veil V7336C","BAV7336C","302.00 ",,"Yes",,"Yes"
"belaibrvev7163","Bel Aire Bridal Veil V7337","BAV7337","107.00 ",,"Yes",,"Yes"
"belaibrvev7164","Bel Aire Bridal Veil V7339","BAV7339","162.00 ",,"Yes",,"Yes"
"belaibrvev7166","Bel Aire Bridal Veil V7350","BAV7350","162.00 ",,"Yes",,"Yes"
"belaibrvev7167","Bel Aire Bridal Veil V7351","BAV7351","222.00 ",,"Yes",,"Yes"
"belaibrvev7168","Bel Aire Bridal Veil V7353","BAV7353","147.00 ",,"Yes",,"Yes"
"belaibrvev7169","Bel Aire Bridal Veil V7354","BAV7354","137.00 ",,"Yes",,"Yes"
"belaibrvev717","Bel Aire Bridal Veil V7054","BAV7054","162.00 ",,"Yes",,"Yes"
"belaibrvev7170","Bel Aire Bridal Veil V7355","BAV7355","142.00 ",,"Yes",,"Yes"
"belaibrvev7171","Bel Aire Bridal Veil V7357","BAV7357","180.00 ",,"Yes",,"Yes"
"belaibrvev7172","Bel Aire Bridal Veil V7359","BAV7359","212.00 ",,"Yes",,"Yes"
"belaibrvev7173","Bel Aire Bridal Veil V7361","BAV7361","222.00 ",,"Yes",,"Yes"
"belaibrvev7174","Bel Aire Bridal Veil V7360","BAV7360","147.00 ",,"Yes",,"Yes"
"belaibrvev7176","Bel Aire Bridal Veil V7363","BAV7363","237.00 ",,"Yes",,"Yes"
"belaibrvev7178","Bel Aire Bridal Veil V7365","BAV7365","180.00 ",,"Yes",,"Yes"
"belaibrvev7179","Bel Aire Bridal Veil V7369","BAV7369","237.00 ",,"Yes",,"Yes"
"belaibrvev718","Bel Aire Bridal Veil V7055","V7055","212.00 ",,"Yes",,"Yes"
"belaibrvev7180","Bel Aire Bridal Veil V7370","BAV7370","212.00 ",,"Yes",,"Yes"
"belaibrvev7181","Bel Aire Bridal Veil V7371","BAV7371","112.00 ",,"Yes",,"Yes"
"belaibrvev7183","Bel Aire Bridal Veil V7373","BAV7373","312.00 ",,"Yes",,"Yes"
"belaibrvev7185","Bel Aire Bridal Veil V7377C","BAV7377C","537.00 ",,"Yes",,"Yes"
"belaibrvev7186","Bel Aire Bridal Veil V7384","BAV7384","190.00 ",,"Yes",,"Yes"
"belaibrvev7187","Bel Aire Bridal Veil V7406CX","BAV7406CX","316.00 ",,"Yes",,"Yes"
"belaibrvev7188","Bel Aire Bridal Veil V7407C","BAV7407C","302.00 ",,"Yes",,"Yes"
"belaibrvev7189","Bel Aire Bridal Veil V7410C","BAV7410C","536.00 ",,"Yes",,"Yes"
"belaibrvev719","Bel Aire Bridal Veil V7056","V7056","198.00 ",,"Yes",,"Yes"
"belaibrvev7191","Bel Aire Bridal Veil V7414","BAV7414","244.00 ",,"Yes",,"Yes"
"belaibrvev7192","Bel Aire Bridal Veil V7415C","BAV7415C","398.00 ",,"Yes",,"Yes"
"belaibrvev7193","Bel Aire Bridal Veil V7416","BAV7416","343.00 ",,"Yes",,"Yes"
"belaibrvev7194","Bel Aire Bridal Veil V7417","BAV7417","371.00 ",,"Yes",,"Yes"
"belaibrvev7195","Bel Aire Bridal Veil V7418","BAV7418","261.00 ",,"Yes",,"Yes"
"belaibrvev72","Bel Aire Bridal Veil V7422","BAV7422","179.00 ",,"Yes",,"Yes"
"belaibrvev720","Bel Aire Bridal Veil V7431","BAV7431","217.00 ",,"Yes",,"Yes"
"belaibrvev721","Bel Aire Bridal Veil V7385","BAV7385","198.00 ",,"Yes",,"Yes"
"belaibrvev722","Bel Aire Bridal Veil V7434","BA7434","234.00 ",,"Yes",,"Yes"
"belaibrvev723","Bel Aire Bridal Veil V7435","BAV7435","189.00 ",,"Yes",,"Yes"
"belaibrvev724","Bel Aire Bridal Veil V7387","BAV7387","107.00 ",,"Yes",,"Yes"
"belaibrvev725","Bel Aire Bridal Veil V7388","BAV7388","162.00 ",,"Yes",,"Yes"
"belaibrvev726","Bel Aire Bridal Veil V7436","BAV7436","162.00 ",,"Yes",,"Yes"
"belaibrvev727","Bel Aire Bridal Veil V7391","BAV7391","151.00 ",,"Yes",,"Yes"
"belaibrvev728","Bel Aire Bridal Veil V7393","BAV7393","178.00 ",,"Yes",,"Yes"
"belaibrvev73","Bel Aire Bridal Veil V7454","BAV7454","302.00 ",,"Yes",,"Yes"
"belaibrvev730","Bel Aire Bridal Veil V7397","BAV7397","118.00 ",,"Yes",,"Yes"
"belaibrvev731","Bel Aire Bridal Veil V7439C","BAV7439C","547.00 ",,"Yes",,"Yes"
"belaibrvev732","Bel Aire Bridal Veil V7398","BAV7398","135.00 ",,"Yes",,"Yes"
"belaibrvev733","Bel Aire Bridal Veil V7399","V7399","170.00 ",,"Yes",,"Yes"
"belaibrvev734","Bel Aire Bridal Veil V7440C","BAV7440C","465.00 ",,"Yes",,"Yes"
"belaibrvev735","Bel Aire Bridal Veil V7442C","BAV7442C","481.00 ",,"Yes",,"Yes"
"belaibrvev738","Bel Aire Bridal Veil V7400C","BAV7400C","316.00 ",,"Yes",,"Yes"
"belaibrvev74","Bel Aire Bridal Veil V7013","V7013","145.00 ",,"Yes",,"Yes"
"belaibrvev741","Bel Aire Bridal Veil V7180","BAV7180","239.00 ",,"Yes",,"Yes"
"belaibrvev743","Bel Aire Bridal Veil V7402C","BAV7402C","563.00 ",,"Yes",,"Yes"
"belaibrvev746","Bel Aire Bridal Veil V7403C","BAV7403C","547.00 ",,"Yes",,"Yes"
"belaibrvev748","Bel Aire Bridal Veil V7159","BAV7159","178.00 ",,"Yes",,"Yes"
"belaibrvev749","Bel Aire Bridal Veil V7160","BAV7160","162.00 ",,"Yes",,"Yes"
"belaibrvev75","Bel Aire Bridal Veil V7018","V7018","225.00 ",,"Yes",,"Yes"
"belaibrvev753","Bel Aire Bridal Veil V7162","BAV7162","135.00 ",,"Yes",,"Yes"
"belaibrvev76","Bel Aire Bridal Veil V7423","BAV7423","154.00 ",,"Yes",,"Yes"
"belaibrvev761","Bel Aire Bridal Veil V7121","BAV7121","162.00 ",,"Yes",,"Yes"
"belaibrvev765","Bel Aire Bridal Veil V7164","BAV7164","178.00 ",,"Yes",,"Yes"
"belaibrvev766","Bel Aire Bridal Veil V7132","BAV7132","253.00 ",,"Yes",,"Yes"
"belaibrvev767","Bel Aire Bridal Veil V7133","BAV7133","187.00 ",,"Yes",,"Yes"
"belaibrvev769","Bel Aire Bridal Veil V7165","BAV7165","173.00 ",,"Yes",,"Yes"
"belaibrvev77","Bel Aire Bridal Veil V7425","BAV7425","189.00 ",,"Yes",,"Yes"
"belaibrvev771","Bel Aire Bridal Veil V7404C","BAV7404C","591.00 ",,"Yes",,"Yes"
"belaibrvev773","Bel Aire Bridal Veil V7173","BAV7173","143.00 ",,"Yes",,"Yes"
"belaibrvev775","Bel Aire Bridal Veil V7175","BAV7175","350.00 ",,"Yes",,"Yes"
"belaibrvev776","Bel Aire Bridal Veil V7179C","BAV7179C","220.00 ",,"Yes",,"Yes"
"belaibrvev777","Bel Aire Bridal Veil V7181","BAV7181","189.00 ",,"Yes",,"Yes"
"belaibrvev778","Bel Aire Bridal Veil V7183","BAV7183","261.00 ",,"Yes",,"Yes"
"belaibrvev78","Bel Aire Bridal Veil V7430","BAV7430","162.00 ",,"Yes",,"Yes"
"belaibrvev783","Bel Aire Bridal Veil V7192","BAV7192","233.00 ",,"Yes",,"Yes"
"belaibrvev785","Bel Aire Bridal Veil V7405C","BAV7405C","371.00 ",,"Yes",,"Yes"
"belaibrvev786","Bel Aire Bridal Veil V7198","BAV7198","134.00 ",,"Yes",,"Yes"
"belaibrvev787","Bel Aire Bridal Veil V7199C","BAV7199C","547.00 ",,"Yes",,"Yes"
"belaibrvev788","Bel Aire Bridal Veil V7200","BAV7200","217.00 ",,"Yes",,"Yes"
"belaibrvev789"," Bel Aire Bridal Veil V7201","BAV7201","198.00 ",,"Yes",,"Yes"
"belaibrvev79","Bel Aire Bridal Veil V7031","V7031","178.00 ",,"Yes",,"Yes"
"belaibrvev793","Bel Aire Bridal Veil V7205","BAV7205","162.00 ",,"Yes",,"Yes"
"belaibrvev795","Bel Aire Bridal Veil V7209","BAV7209","134.00 ",,"Yes",,"Yes"
"belaibrvev799","Bel Aire Bridal Veil V7216","BAV7216","159.00 ",,"Yes",,"Yes"
"belaibrvi67","Bel Aire Bridal Vine 6754","BA6754","173.00 ",,"Yes",,"Yes"
"belaibrvi671","Bel Aire Bridal Vine 6753","BA6753","138.00 ",,"Yes",,"Yes"
"belaicave64","Bel Aire Cage Veil 6446","BS6446","122.50 ",,"Yes",,"Yes"
"belaiga65","Bel Aire Garland 6551","BA6551","148.00 ",,"Yes",,"Yes"
"belaiga651","Bel Aire Garland 6524","BA6524","125.00 ",,"Yes",,"Yes"
"belaiga661","Bel Aire Garland 6628","BA6628","118.00 ",,"Yes",,"Yes"
"belaiga67","Bel Aire Garland 6773","BA6773","138.00 ",,"Yes",,"Yes"
"belaiga671","Bel Aire Garland 6785","BA6785","148.00 ",,"Yes",,"Yes"
"belaiga672","Bel Aire Garland 6735","BA6735","148.00 ",,"Yes",,"Yes"
"belaiga673","Bel Aire Garland 6740","BA6740","148.00 ",,"Yes",,"Yes"
"belaiga674","Bel Aire Garland 6726","BA6726","148.00 ",,"Yes",,"Yes"
"belaiga676","Bel Aire Garland 6730","BA6730","148.00 ",,"Yes",,"Yes"
"belaiga68","Bel Aire Garland 6844","BA6844","118.00 ",,"Yes",,"Yes"
"belaiga69","Bel Aire Garland 6932","BA6932","163.00 ",,"Yes",,"Yes"
"belaiga691","Bel Aire Garland 6944","BA6944","148.00 ",,"Yes",,"Yes"
"belaiga692","Bel Aire Garland 6924","BA6924","198.00 ",,"Yes",,"Yes"
"belaihe65","Bel Aire Halo 6534","BA6534","122.50 ",,"Yes",,"Yes"
"belairbrbrbc","Bel Air Bridal Bracelet BC108","BABC108","58.00 ",,"Yes",,"Yes"
"belairev7155"," Bel Aire Bridal Veil  V7155","BAV7155","217.00 ",,"Yes",,"Yes"
"belaishjesh1","Bel aire Shoulder Jewelry - SH207","BASH207",,,"Yes",,"Yes"
"belaishjesh4","Bel Aire Shoulder Jewelry - SH206","BASH206",,,"Yes",,"Yes"
"bilebrdr","Bill Levkoff Bridesmaid Dresses","NULL",,,"No",,"Yes"
"bilebrdrst","Bill Levkoff Bridesmaid Dress Style 7034","BL7034","174.00 ","148.00 ","Yes",,"Yes"
"bilebrdrst11","Bill Levkoff Bridesmaid Dress Style 1162","BL1162","206.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst1114","Bill Levkoff Bridesmaid Dress Style 1115","BL1115","224.00 ","191.00 ","Yes",,"Yes"
"bilebrdrst1116","Bill Levkoff Bridesmaid Dress Style 1113","BL1113","216.00 ","184.00 ","Yes",,"Yes"
"bilebrdrst1124","Bill Levkoff Bridesmaid Dress Style 1143","BL1143","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1133","Bill Levkoff Bridesmaid Dress Style 1121","BL1121","216.00 ","184.00 ","Yes",,"Yes"
"bilebrdrst1134","Bill Levkoff Bridesmaid Dress Style 1122","BL1122","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1138","Bill Levkoff Bridesmaid Dress Style 1134","BL1134","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst114","Bill Levkoff Bridesmaid Dress Style 1128","BL1128","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1148","Bill Levkoff Bridesmaid Dress Style 1172","BL1172","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1158","Bill Levkoff Bridesmaid Dress Style 1160","BL1160","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1159","Bill Levkoff Bridesmaid Dress Style 1161","BL1161","240.00 ","204.00 ","Yes",,"Yes"
"bilebrdrst1161","Bill Levkoff Bridesmaid Dress Style 1163","BL1163","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1162","Bill Levkoff Bridesmaid Dress Style 1164","BL1164","224.00 ","191.00 ","Yes",,"Yes"
"bilebrdrst1163","Bill Levkoff Bridesmaid Dress Style 1165","BL1165","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1170","Bill Levkoff Bridesmaid Dress Style 1173","BL1173","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1174","Bill Levkoff Bridesmaid Dress Style 1177","BL1177","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1175","Bill Levkoff Bridesmaid Dress Style 1178","BL1178","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1176","Bill Levkoff Bridesmaid Dress Style 1179","BL1179","190.00 ","162.00 ","Yes",,"Yes"
"bilebrdrst118","Bill Levkoff Bridesmaid Dress Style 1124","BL1124","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst121","Bill Levkoff Bridesmaid Dress Style 1201","BL1201","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1213","Bill Levkoff Bridesmaid Dress Style 1213","BL1213","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1214","Bill Levkoff Bridesmaid Dress Style 1214","BL1214","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1218","Bill Levkoff Bridesmaid Dress Style 1218","BL1218","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1223","Bill Levkoff Bridesmaid Dress Style 1223","BL1223","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1228","Bill Levkoff Bridesmaid Dress Style 1228","BL1228","224.00 ","183.00 ","Yes",,"Yes"
"bilebrdrst123","Bill Levkoff Bridesmaid Dress Style 1203","BL1203","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1235","Bill Levkoff Bridesmaid Dress Style 1250","BL1250","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1236","Bill Levkoff Bridesmaid Dress Style 1251","BL1251","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1237","Bill Levkoff Bridesmaid Dress Style 1252 ","BL1252","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst124","Bill Levkoff Bridesmaid Dress Style 1204","BL1204","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1246","Bill Levkoff Bridesmaid Dress Style 1260","BL1260","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1251","Bill Levkoff Bridesmaid Dress Style 1266","BL1266","190.00 ","162.00 ","Yes",,"Yes"
"bilebrdrst1253","Bill Levkoff Bridesmaid Dress Style 1268","BL1268","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst1254","Bill Levkoff Bridesmaid Dress Style 1269","BL1269","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst1258","Bill Levkoff Bridesmaid Dress Style 1273","BL1273","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst1259","Bill Levkoff Bridesmaid Dress Style 1274","BL1274","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst1261","Bill Levkoff Bridesmaid Dress Style 1276","BL1276","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst1263","Bill Levkoff Bridesmaid Dress Style 1278","BL1278","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1412","Bill Levkoff Bridesmaid Dress Style 1412","BL1412","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst142","Bill Levkoff Bridesmaid Dress Style 1402","BL1402","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1429","Bill Levkoff Bridesmaid Dress Style 1454","BL1454","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst143","Bill Levkoff Bridesmaid Dress Style 1403","BL1403","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1430","Bill Levkoff Bridesmaid Dress Style 1456","BL1456","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1431","Bill Levkoff Bridesmaid Dress Style 1458","BL1458","180.00 ","153.00 ","Yes",,"Yes"
"bilebrdrst1432","Bill Levkoff Bridesmaid Dress Style 1460","BL1460","196.00 ","167.00 ","Yes",,"Yes"
"bilebrdrst1433","Bill Levkoff Bridesmaid Dress Style 1462","BL1462","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1434","Bill Levkoff Bridesmaid Dress Style 1465","BL1465","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1438","Bill Levkoff Bridesmaid Dress Style 1452","BL1452","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst144","Bill Levkoff Bridesmaid Dress Style 1404","BL1404","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1440","Bill Levkoff Bridesmaid Dress Style 1455","BL1455","184.00 ","157.00 ","Yes",,"Yes"
"bilebrdrst1441","Bill Levkoff Bridesmaid Dress Style 1457","BL1457","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1443","Bill Levkoff Bridesmaid Dress Style 1461","BL1461","180.00 ","153.00 ","Yes",,"Yes"
"bilebrdrst1444","Bill Levkoff Bridesmaid Dress Style 1463","BL1463","184.00 ","157.00 ","Yes",,"Yes"
"bilebrdrst1445","Bill Levkoff Bridesmaid Dress Style 1464","bl1464","204.00 ","174.00 ","Yes",,"Yes"
"bilebrdrst145","Bill Levkoff Bridesmaid Dress Style 1405","BL1405","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst146","Bill Levkoff Bridesmaid Dress Style 1406","BL1406","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst147","Bill Levkoff Bridesmaid Dress Style 1407","BL1407","198.00 ","169.00 ","Yes",,"Yes"
"bilebrdrst15","Bill Levkoff Bridesmaid Dress Style 1500","BL1500","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1513","Bill Levkoff Bridesmaid Dress Style 1511","BL1511","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1514","Bill Levkoff Bridesmaid Dress Style 1513","BL1513","216.00 ","184.00 ","Yes",,"Yes"
"bilebrdrst152","Bill Levkoff Bridesmaid Dress Style 1502","bl1502","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1520","Bill Levkoff Bridesmaid Dress Style 1518","BL1518","216.00 ","184.00 ","Yes",,"Yes"
"bilebrdrst1521","Bill Levkoff Bridesmaid Dress Style 1550","bl1550","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1523","Bill Levkoff Bridesmaid Dress Style 1552","bl1552","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1524","Bill Levkoff Bridesmaid Dress Style 1553","bl1553","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1525","Bill Levkoff Bridesmaid Dress Style 1554","bl1554","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst153","Bill Levkoff Bridesmaid Dress Style 1503","bl1503","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1533","Bill Levkoff Bridesmaid Dress Style 1562","bl1562","240.00 ","204.00 ","Yes",,"Yes"
"bilebrdrst1534","Bill Levkoff Bridesmaid Dress Style 1563","bl1563","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst154","Bill Levkoff Bridesmaid Dress Style 1504","bl1504","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst16","Bill Levkoff Bridesmaid Dress Style 1600","BL1600","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1613","Bill Levkoff Bridesmaid Dress Style 1613","BL1613","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst1614","Bill Levkoff Bridesmaid Dress Style 1614","BL1614","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1616","Bill Levkoff Bridesmaid Dress Style 1616","BL1616","200.00 ","170.00 ","Yes",,"Yes"
"bilebrdrst1618","Bill Levkoff Bridesmaid Dress Style 1618","BL1618","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1620","Bill Levkoff Bridesmaid Dress Style 1620","BL1620","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1621","Bill Levkoff Bridesmaid Dress Style 1621","BL1621","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst1622","Bill Levkoff Bridesmaid Dress Style 1622","BL1622","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1623","Bill Levkoff Bridesmaid Dress Style 1623","BL1623","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1625","Bill Levkoff Bridesmaid Dress Style 1625","BL1625","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst1626","Bill Levkoff Bridesmaid Dress Style 1630","BL1630","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst165","Bill Levkoff Bridesmaid Dress Style 1605","BL1605","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst166","Bill Levkoff Bridesmaid Dress Style 1606","BL1606","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst168","Bill Levkoff Bridesmaid Dress Style 1608","BL1608","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst169","Bill Levkoff Bridesmaid Dress Style 1609","BL1609","210.00 ","179.00 ","Yes",,"Yes"
"bilebrdrst17","Bill Levkoff Bridesmaid Dress Style <br>1700","BL1700","198.00 ","168.00 ","Yes",,"Yes"
"bilebrdrst171","Bill Levkoff Bridesmaid Dress Style <br>1701","BL1701","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst1710","Bill Levkoff Bridesmaid Dress Style <br>1710","BL1710","230.00 ","195.00 ","Yes",,"Yes"
"bilebrdrst172","Bill Levkoff Bridesmaid Dress Style <br>1702","BL1702","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst173","Bill Levkoff Bridesmaid Dress Style <br>1703","BL1703","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst174","Bill Levkoff Bridesmaid Dress Style <br>1704","BL1704","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst175","Bill Levkoff Bridesmaid Dress Style <br>1705","BL1705","218.00 ","185.00 ","Yes",,"Yes"
"bilebrdrst176","Bill Levkoff Bridesmaid Dress Style <br>1707","BL1707","2101.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst177","Bill Levkoff Bridesmaid Dress Style <br>1706","BL1706","210.00 ","178.00 ","Yes",,"Yes"
"bilebrdrst178","Bill Levkoff Bridesmaid Dress Style <br>1708","BL1708","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst179","Bill Levkoff Bridesmaid Dress Style <br>1709","BL1709","230.00 ","195.00 ","Yes",,"Yes"
"bilebrdrst477","Bill Levkoff Bridesmaid Dress Style 479","BL479","224.00 ","191.00 ","Yes",,"Yes"
"bilebrdrst484","Bill Levkoff Bridesmaid Dress Style 484","BL484","224.00 ","191.00 ","Yes",,"Yes"
"bilebrdrst485","Bill Levkoff Bridesmaid Dress Style 485","BL485","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst492","Bill Levkoff Bridesmaid Dress Style 492","BL492","224.00 ","191.00 ","Yes",,"Yes"
"bilebrdrst496","Bill Levkoff Bridesmaid Dress Style 496","BL496","230.00 ","196.00 ","Yes",,"Yes"
"bilebrdrst498","Bill Levkoff Bridesmaid Dress Style 498","BL498","220.00 ","187.00 ","Yes",,"Yes"
"bilebrdrst70","Bill Levkoff Bridesmaid Dress Style 7025","BL7025","170.00 ","145.00 ","Yes",,"Yes"
"bilebrdrst701","Bill Levkoff Bridesmaid Dress Style 7001","BL7001","150.00 ","128.00 ","Yes",,"Yes"
"bilebrdrst7010","Bill Levkoff Bridesmaid Dress Style 7010","BL7010","150.00 ","128.00 ","Yes",,"Yes"
"bilebrdrst7012","Bill Levkoff Bridesmaid Dress Style 7012","BL7012","150.00 ","128.00 ","Yes",,"Yes"
"bilebrdrst7013","Bill Levkoff Bridesmaid Dress Style 7031","BL7031","174.00 ","148.00 ","Yes",,"Yes"
"bilebrdrst7014","Bill Levkoff Bridesmaid Dress Style 7070","BL7070","180.00 ","153.00 ","Yes",,"Yes"
